Date,samsung,kospi,index,sp500,rate,Volume,EXIM,GDP
2021-01-28,83700,3069.05,100.5,3787.38,1112.52,1310000000,6780.9,"501,248.10"
2021-01-29,82000,2976.21,100.5,3714.24,1117.64,995070000,6780.9,"501,248.10"
2021-02-01,83000,3056.53,100.7,3773.86,1116.51,969260000,8057.5,"501,248.10"
2021-02-02,84400,3096.81,100.7,3826.31,1115.37,887310000,8057.5,"501,248.10"
2021-02-03,84600,3129.68,100.7,3830.17,1113.46,901790000,8057.5,"501,248.10"
2021-02-04,82500,3087.55,100.7,3871.74,1120,1460000000,8057.5,"501,248.10"
2021-02-05,83500,3120.63,100.7,3886.83,1116.77,1190000000,8057.5,"501,248.10"
2021-02-08,83000,3091.24,100.7,3915.59,1115.61,1280000000,8057.5,"501,248.10"
2021-02-09,82700,3084.67,100.7,3911.23,1110.88,2150000000,8057.5,"501,248.10"
2021-02-10,81600,3100.58,100.7,3909.88,1105.48,2150000000,8057.5,"501,248.10"
2021-02-15,84200,3147,100.7,3921.235,1101.31,1600000000,8057.5,"501,248.10"
2021-02-16,84900,3163.25,100.7,3932.59,1106.58,1940000000,8057.5,"501,248.10"
2021-02-17,83200,3133.73,100.7,3931.33,1105.61,1780000000,8057.5,"501,248.10"
2021-02-18,82100,3086.66,100.7,3913.97,1106.96,1860000000,8057.5,"501,248.10"
2021-02-19,82600,3107.62,100.7,3906.71,1104.27,3460000000,8057.5,"501,248.10"
2021-02-22,82200,3079.75,100.7,3876.5,1111.59,1830000000,8057.5,"501,248.10"
2021-02-23,82000,3070.09,100.7,3881.37,1110.13,2360000000,8057.5,"501,248.10"
2021-02-24,82000,2994.98,100.7,3925.43,1107.27,1560000000,8057.5,"501,248.10"
2021-02-25,85300,3099.69,100.7,3829.34,1118.77,1280000000,8057.5,"501,248.10"
2021-02-26,82500,3012.95,100.7,3811.15,1123.89,1360000000,8057.5,"501,248.10"
2021-03-02,83600,3043.87,100.9,3870.29,1125.01,1750000000,7499.4,"501,248.10"
2021-03-03,84000,3082.99,100.9,3819.72,1126.05,2240000000,7499.4,"501,248.10"
2021-03-04,82400,3043.49,100.9,3768.47,1130.87,1280000000,7499.4,"501,248.10"
2021-03-05,82100,3026.26,100.9,3841.94,1128,1190000000,7499.4,"501,248.10"
2021-03-08,82000,2996.11,100.9,3821.35,1140.83,1930000000,7499.4,"501,248.10"
2021-03-09,81400,2976.12,100.9,3875.44,1134.91,1530000000,7499.4,"501,248.10"
2021-03-10,80900,2958.12,100.9,3898.81,1135.91,905650000,7499.4,"501,248.10"
2021-03-11,82000,3013.7,100.9,3939.34,1130.35,1350000000,7499.4,"501,248.10"
2021-03-12,82800,3054.39,100.9,3943.34,1136,1670000000,7499.4,"501,248.10"
2021-03-15,81800,3045.71,100.9,3968.94,1132.35,1160000000,7499.4,"501,248.10"
2021-03-16,82800,3067.17,100.9,3962.71,1129,1120000000,7499.4,"501,248.10"
2021-03-17,82300,3047.5,100.9,3974.12,1121.21,814990000,7499.4,"501,248.10"
2021-03-18,82900,3066.01,100.9,3915.46,1127.75,1230000000,7499.4,"501,248.10"
2021-03-19,81900,3039.53,100.9,3913.1,1129.12,1070000000,7499.4,"501,248.10"
2021-03-22,82000,3035.46,100.9,3940.59,1126,915740000,7499.4,"501,248.10"
2021-03-23,81800,3004.74,100.9,3910.52,1132.9,1330000000,7499.4,"501,248.10"
2021-03-24,81000,2996.35,100.9,3889.14,1134.9,978430000,7499.4,"501,248.10"
2021-03-25,81200,3008.33,100.9,3909.52,1135.12,940350000,7499.4,"501,248.10"
2021-03-26,81500,3041.01,100.9,3974.54,1128.52,1040000000,7499.4,"501,248.10"
2021-03-29,81600,3036.04,100.9,3971.09,1131.56,1290000000,7499.4,"501,248.10"
2021-03-30,82200,3070,100.9,3958.55,1132.59,1020000000,7499.4,"501,248.10"
2021-03-31,81400,3061.42,100.9,3972.89,1127.17,1150000000,7499.4,"501,248.10"
2021-04-01,82900,3087.4,101.3,4019.87,1128.72,922680000,181.2,"511,003.20"
2021-04-02,84800,3112.8,101.3,4048.89,1128.64,792700000,181.2,"511,003.20"
2021-04-05,85400,3120.83,101.3,4077.91,1124.18,1080000000,181.2,"511,003.20"
2021-04-06,86000,3127.08,101.3,4073.94,1119.17,1280000000,181.2,"511,003.20"
2021-04-07,85600,3137.41,101.3,4079.95,1119.03,1980000000,181.2,"511,003.20"
2021-04-08,84700,3143.26,101.3,4097.17,1115.83,1360000000,181.2,"511,003.20"
2021-04-09,83600,3131.88,101.3,4128.8,1120.98,1820000000,181.2,"511,003.20"
2021-04-12,83200,3135.59,101.3,4127.99,1124.32,1050000000,181.2,"511,003.20"
2021-04-13,84000,3169.08,101.3,4141.59,1121.37,1740000000,181.2,"511,003.20"
2021-04-14,84000,3182.38,101.3,4124.66,1116.08,1780000000,181.2,"511,003.20"
2021-04-15,84100,3194.33,101.3,4170.42,1116.68,1310000000,181.2,"511,003.20"
2021-04-16,83900,3198.62,101.3,4185.47,1116.5,985280000,181.2,"511,003.20"
2021-04-19,83300,3198.84,101.3,4163.26,1115.33,1060000000,181.2,"511,003.20"
2021-04-20,83900,3220.7,101.3,4134.94,1117.28,1300000000,181.2,"511,003.20"
2021-04-21,82600,3171.66,101.3,4173.42,1116.35,1770000000,181.2,"511,003.20"
2021-04-22,82400,3177.52,101.3,4134.98,1118.79,1750000000,181.2,"511,003.20"
2021-04-23,82800,3186.1,101.3,4180.17,1114.72,2250000000,181.2,"511,003.20"
2021-04-26,83500,3217.53,101.3,4187.62,1110.27,1300000000,181.2,"511,003.20"
2021-04-27,82900,3215.42,101.3,4186.72,1113.33,1530000000,181.2,"511,003.20"
2021-04-28,82100,3181.47,101.3,4183.18,1109.88,1410000000,181.2,"511,003.20"
2021-04-29,81700,3174.07,101.3,4211.47,1107.63,1220000000,181.2,"511,003.20"
2021-04-30,81500,3147.86,101.3,4181.17,1117.16,1360000000,181.2,"511,003.20"
2021-05-03,81700,3127.2,101.6,4192.66,1120.34,1040000000,10406.3,"511,003.20"
2021-05-04,82600,3147.37,101.6,4164.66,1125.77,1280000000,10406.3,"511,003.20"
2021-05-06,82300,3178.74,101.6,4201.62,1120.28,1240000000,10406.3,"511,003.20"
2021-05-07,81900,3197.2,101.6,4232.6,1111.23,989680000,10406.3,"511,003.20"
2021-05-10,83200,3249.3,101.6,4188.43,1116.68,1010000000,10406.3,"511,003.20"
2021-05-11,81200,3209.43,101.6,4152.1,1119.58,1100000000,10406.3,"511,003.20"
2021-05-12,80000,3161.66,101.6,4063.04,1132.73,1420000000,10406.3,"511,003.20"
2021-05-13,78500,3122.11,101.6,4112.5,1126.73,1100000000,10406.3,"511,003.20"
2021-05-14,80100,3153.32,101.6,4173.85,1125.79,836400000,10406.3,"511,003.20"
2021-05-17,79600,3134.52,101.6,4163.29,1136.73,771310000,10406.3,"511,003.20"
2021-05-18,79600,3173.05,101.6,4127.83,1126.93,786140000,10406.3,"511,003.20"
2021-05-20,79500,3162.28,101.6,4159.12,1127.66,774250000,10406.3,"511,003.20"
2021-05-21,80100,3156.42,101.6,4155.86,1127.63,797260000,10406.3,"511,003.20"
2021-05-24,79700,3144.3,101.6,4197.05,1123.48,587970000,10406.3,"511,003.20"
2021-05-25,79900,3171.32,101.6,4188.13,1122.36,612980000,10406.3,"511,003.20"
2021-05-26,79800,3168.43,101.6,4195.99,1116.61,1270000000,10406.3,"511,003.20"
2021-05-27,79600,3165.51,101.6,4200.88,1118.55,1080000000,10406.3,"511,003.20"
2021-05-28,80100,3188.73,101.6,4204.11,1113.08,966370000,10406.3,"511,003.20"
2021-05-31,80500,3203.92,101.6,4203.075,1106.58,1120000000,10406.3,"511,003.20"
2021-06-01,80600,3221.87,101.8,4202.04,1108.38,1470000000,8830.5,"511,003.20"
2021-06-02,80800,3224.23,101.8,4208.12,1110.92,1500000000,8830.5,"511,003.20"
2021-06-03,82800,3247.43,101.8,4192.85,1116.46,1580000000,8830.5,"511,003.20"
2021-06-04,82200,3240.08,101.8,4229.89,1110.52,1390000000,8830.5,"511,003.20"
2021-06-07,81900,3252.12,101.8,4226.52,1110.62,1730000000,8830.5,"511,003.20"
2021-06-08,81900,3247.83,101.8,4227.26,1117.72,1950000000,8830.5,"511,003.20"
2021-06-09,81100,3216.18,101.8,4219.55,1115.61,1960000000,8830.5,"511,003.20"
2021-06-10,81000,3224.64,101.8,4239.18,1112.32,1900000000,8830.5,"511,003.20"
2021-06-11,81000,3249.32,101.8,4247.44,1116.4,1650000000,8830.5,"511,003.20"
2021-06-14,80500,3252.13,101.8,4255.15,1116.33,1660000000,8830.5,"511,003.20"
2021-06-15,80900,3258.63,101.8,4246.59,1117.09,1730000000,8830.5,"511,003.20"
2021-06-16,81800,3278.68,101.8,4223.7,1132.68,2350000000,8830.5,"511,003.20"
2021-06-17,80900,3264.96,101.8,4221.86,1134.3,1850000000,8830.5,"511,003.20"
2021-06-18,80500,3267.93,101.8,4166.45,1134.94,1630000000,8830.5,"511,003.20"
2021-06-21,79900,3240.79,101.8,4224.79,1131.4,1510000000,8830.5,"511,003.20"
2021-06-22,80000,3263.88,101.8,4246.44,1133.57,1670000000,8830.5,"511,003.20"
2021-06-23,80100,3276.19,101.8,4241.84,1135.85,1070000000,8830.5,"511,003.20"
2021-06-24,81200,3286.1,101.8,4266.49,1130.78,1300000000,8830.5,"511,003.20"
2021-06-25,81600,3302.84,101.8,4280.7,1127.12,1200000000,8830.5,"511,003.20"
2021-06-28,81900,3301.89,101.8,4290.61,1130.04,1430000000,8830.5,"511,003.20"
2021-06-29,81000,3286.68,101.8,4291.8,1131.62,1210000000,8830.5,"511,003.20"
2021-06-30,80700,3296.68,101.8,4297.5,1130.48,1610000000,8830.5,"511,003.20"
2021-07-01,80100,3282.06,101.6,4319.94,1134.33,1160000000,7707.2,"518,021.30"
2021-07-02,80000,3281.78,101.6,4352.34,1130.53,1020000000,7707.2,"518,021.30"
2021-07-05,80400,3293.21,101.6,4347.94,1130.42,850410000,7707.2,"518,021.30"
2021-07-06,81200,3305.21,101.6,4343.54,1136.75,1030000000,7707.2,"518,021.30"
2021-07-07,80800,3285.34,101.6,4358.13,1141.5,1150000000,7707.2,"518,021.30"
2021-07-08,79900,3252.68,101.6,4320.82,1146.59,1520000000,7707.2,"518,021.30"
2021-07-09,79400,3217.95,101.6,4369.55,1143.73,1310000000,7707.2,"518,021.30"
2021-07-12,79700,3246.47,101.6,4384.63,1146.85,1140000000,7707.2,"518,021.30"
2021-07-13,79800,3271.38,101.6,4369.21,1149.94,1150000000,7707.2,"518,021.30"
2021-07-14,79500,3264.81,101.6,4374.3,1144.22,908950000,7707.2,"518,021.30"
2021-07-15,80600,3286.22,101.6,4360.03,1141.59,1170000000,7707.2,"518,021.30"
2021-07-16,79800,3276.91,101.6,4327.16,1141.51,1070000000,7707.2,"518,021.30"
2021-07-19,79000,3244.04,101.6,4258.63,1150.83,1100000000,7707.2,"518,021.30"
2021-07-20,79000,3232.7,101.6,4323.21,1147.47,979670000,7707.2,"518,021.30"
2021-07-21,78500,3215.91,101.6,4358.69,1149.31,990330000,7707.2,"518,021.30"
2021-07-22,79700,3250.21,101.6,4367.48,1150.55,712980000,7707.2,"518,021.30"
2021-07-23,79300,3254.42,101.6,4411.8,1151.52,805050000,7707.2,"518,021.30"
2021-07-26,78800,3224.95,101.6,4422.23,1152.54,826070000,7707.2,"518,021.30"
2021-07-27,78500,3232.53,101.6,4401.46,1154.25,991940000,7707.2,"518,021.30"
2021-07-28,79200,3236.86,101.6,4400.65,1150.27,868600000,7707.2,"518,021.30"
2021-07-29,79000,3242.65,101.6,4419.15,1143.12,694820000,7707.2,"518,021.30"
2021-07-30,78500,3202.32,101.6,4395.26,1151.41,687860000,7707.2,"518,021.30"
2021-08-02,79300,3223.04,101.4,4387.11,1150.18,561000000,7440,"518,021.30"
2021-08-03,81400,3237.14,101.4,4423.15,1148.44,653510000,7440,"518,021.30"
2021-08-04,82900,3280.38,101.4,4402.68,1144.76,632240000,7440,"518,021.30"
2021-08-05,82100,3276.13,101.4,4429.1,1142.59,680940000,7440,"518,021.30"
2021-08-06,81500,3270.36,101.4,4436.52,1144.93,941360000,7440,"518,021.30"
2021-08-09,81500,3260.42,101.4,4432.35,1146.89,707650000,7440,"518,021.30"
2021-08-10,80200,3243.19,101.4,4436.75,1152.7,730350000,7440,"518,021.30"
2021-08-11,78500,3220.62,101.4,4447.7,1153.98,618090000,7440,"518,021.30"
2021-08-12,77000,3208.38,101.4,4460.84,1162.98,643280000,7440,"518,021.30"
2021-08-13,74400,3171.29,101.4,4468,1161.37,696470000,7440,"518,021.30"
2021-08-17,74200,3143.09,101.4,4448.08,1177.3,690840000,7440,"518,021.30"
2021-08-18,73900,3158.93,101.4,4400.27,1170.03,622790000,7440,"518,021.30"
2021-08-19,73100,3097.83,101.4,4405.8,1176.28,655630000,7440,"518,021.30"
2021-08-20,72700,3060.51,101.4,4441.67,1175.15,672090000,7440,"518,021.30"
2021-08-23,73300,3090.21,101.4,4479.54,1169.36,570980000,7440,"518,021.30"
2021-08-24,75600,3138.3,101.4,4486.23,1163.65,586530000,7440,"518,021.30"
2021-08-25,75700,3146.81,101.4,4496.19,1163.87,624690000,7440,"518,021.30"
2021-08-26,74600,3128.53,101.4,4469.91,1170.53,727720000,7440,"518,021.30"
2021-08-27,74300,3133.9,101.4,4509.37,1161.23,520670000,7440,"518,021.30"
2021-08-30,74600,3144.19,101.4,4528.79,1164.34,602860000,7440,"518,021.30"
2021-08-31,76700,3199.27,101.4,4522.68,1158.73,661220000,7440,"518,021.30"
2021-09-01,76800,3207.02,101.1,4524.09,1155.47,746710000,10506.1,"518,021.30"
2021-09-02,76000,3175.85,101.1,4536.95,1158.05,757860000,10506.1,"518,021.30"
2021-09-03,76600,3201.06,101.1,4535.43,1154.28,641510000,10506.1,"518,021.30"
2021-09-06,77300,3203.33,101.1,4527.73,1157.04,726190000,10506.1,"518,021.30"
2021-09-07,76100,3187.42,101.1,4520.03,1161.98,760160000,10506.1,"518,021.30"
2021-09-08,76300,3162.99,101.1,4514.07,1166.54,859890000,10506.1,"518,021.30"
2021-09-09,75300,3114.7,101.1,4493.28,1169.64,927370000,10506.1,"518,021.30"
2021-09-10,75300,3125.76,101.1,4458.58,1170.23,723080000,10506.1,"518,021.30"
2021-09-13,76300,3127.86,101.1,4468.73,1172.83,732270000,10506.1,"518,021.30"
2021-09-14,76600,3148.83,101.1,4443.05,1172.23,713230000,10506.1,"518,021.30"
2021-09-15,77000,3153.4,101.1,4480.7,1166.23,616560000,10506.1,"518,021.30"
2021-09-16,76100,3130.09,101.1,4473.76,1175.19,612870000,10506.1,"518,021.30"
2021-09-17,77200,3140.51,101.1,4432.99,1180.69,589240000,10506.1,"518,021.30"
2021-09-23,77400,3127.58,101.1,4448.98,1174.63,623840000,10506.1,"518,021.30"
2021-09-24,77300,3125.24,101.1,4455.48,1179.68,753220000,10506.1,"518,021.30"
2021-09-27,77700,3133.64,101.1,4443.11,1177.94,883230000,10506.1,"518,021.30"
2021-09-28,76300,3097.92,101.1,4352.63,1187.16,894910000,10506.1,"518,021.30"
2021-09-29,74100,3060.27,101.1,4359.46,1187.11,821560000,10506.1,"518,021.30"
2021-09-30,74100,3068.82,101.1,4307.54,1184.23,885820000,10506.1,"518,021.30"
2021-10-01,73200,3019.18,100.7,4357.05,1180.35,855480000,8010.4,"526,257.60"
2021-10-05,72200,2962.17,100.7,4345.72,1186.48,840560000,8010.4,"526,257.60"
2021-10-06,71300,2908.31,100.7,4363.55,1190.21,901720000,8010.4,"526,257.60"
2021-10-07,71600,2959.46,100.7,4399.76,1190.88,595380000,8010.4,"526,257.60"
2021-10-08,71500,2956.3,100.7,4391.36,1196.79,668950000,8010.4,"526,257.60"
2021-10-12,69000,2916.38,100.7,4350.64,1197.29,660180000,8010.4,"526,257.60"
2021-10-13,68800,2944.41,100.7,4363.8,1186.18,752130000,8010.4,"526,257.60"
2021-10-14,69400,2988.64,100.7,4438.23,1181.69,617170000,8010.4,"526,257.60"
2021-10-15,70100,3015.06,100.7,4471.37,1182.07,857800000,8010.4,"526,257.60"
2021-10-18,70200,3006.68,100.7,4486.48,1185.47,926370000,8010.4,"526,257.60"
2021-10-19,70600,3029.04,100.7,4519.63,1175.13,845700000,8010.4,"526,257.60"
2021-10-20,70300,3013.13,100.7,4536.19,1175.63,680330000,8010.4,"526,257.60"
2021-10-21,70200,3007.33,100.7,4549.78,1177.78,887370000,8010.4,"526,257.60"
2021-10-22,70400,3006.16,100.7,4544.9,1177.48,695270000,8010.4,"526,257.60"
2021-10-25,70200,3020.54,100.7,4566.48,1168.02,791800000,8010.4,"526,257.60"
2021-10-26,71100,3049.08,100.7,4574.79,1167.95,564560000,8010.4,"526,257.60"
2021-10-27,70100,3025.49,100.7,4551.68,1172.05,607880000,8010.4,"526,257.60"
2021-10-28,70700,3009.55,100.7,4596.42,1168.44,617260000,8010.4,"526,257.60"
2021-10-29,69800,2970.68,100.7,4605.38,1174.47,545830000,8010.4,"526,257.60"
2021-11-01,69900,2978.94,100.4,4613.67,1177.45,475380000,6820.7,"526,257.60"
2021-11-02,71500,3013.49,100.4,4630.65,1178.48,525850000,6820.7,"526,257.60"
2021-11-03,70400,2975.71,100.4,4660.57,1178.78,658650000,6820.7,"526,257.60"
2021-11-04,70600,2983.22,100.4,4680.06,1185.75,772020000,6820.7,"526,257.60"
2021-11-05,70200,2969.27,100.4,4697.53,1181.05,688030000,6820.7,"526,257.60"
2021-11-08,70600,2960.2,100.4,4701.7,1180.84,560200000,6820.7,"526,257.60"
2021-11-09,70500,2962.46,100.4,4685.25,1178.4,708770000,6820.7,"526,257.60"
2021-11-10,70200,2930.17,100.4,4646.71,1185.04,570930000,6820.7,"526,257.60"
2021-11-11,69900,2924.92,100.4,4649.27,1182.39,572860000,6820.7,"526,257.60"
2021-11-12,70600,2968.8,100.4,4682.85,1179.2,665730000,6820.7,"526,257.60"
2021-11-15,71400,2999.52,100.4,4682.81,1183.42,639400000,6820.7,"526,257.60"
2021-11-16,71300,2997.21,100.4,4700.9,1183.85,579650000,6820.7,"526,257.60"
2021-11-17,70700,2962.42,100.4,4688.67,1180.46,541490000,6820.7,"526,257.60"
2021-11-18,70200,2947.38,100.4,4706.64,1182.37,541650000,6820.7,"526,257.60"
2021-11-19,71200,2971.02,100.4,4697.96,1187.1,657090000,6820.7,"526,257.60"
2021-11-22,74900,3013.25,100.4,4682.95,1190.08,530960000,6820.7,"526,257.60"
2021-11-23,75300,2997.33,100.4,4690.7,1189.08,524230000,6820.7,"526,257.60"
2021-11-24,74800,2994.29,100.4,4701.46,1188.77,556640000,6820.7,"526,257.60"
2021-11-25,73700,2980.27,100.4,4648.04,1190.16,595970000,6820.7,"526,257.60"
2021-11-26,72300,2936.44,100.4,4594.62,1194.43,595600000,6820.7,"526,257.60"
2021-11-29,72300,2909.32,100.4,4655.27,1190.69,844400000,6820.7,"526,257.60"
2021-11-30,71300,2839.01,100.4,4567,1182.71,983560000,6820.7,"526,257.60"
2021-12-01,74400,2899.72,100.2,4513.04,1176.93,563930000,6062,"526,257.60"
2021-12-02,75800,2945.27,100.2,4577.1,1176.74,534460000,6062,"526,257.60"
2021-12-03,75600,2968.33,100.2,4538.43,1181,486750000,6062,"526,257.60"
2021-12-06,76300,2973.25,100.2,4591.67,1180.54,479910000,6062,"526,257.60"
2021-12-07,77400,2991.72,100.2,4686.75,1176.73,541370000,6062,"526,257.60"
2021-12-08,77400,3001.8,100.2,4701.21,1175.19,488250000,6062,"526,257.60"
2021-12-09,78200,3029.57,100.2,4667.45,1178.15,513440000,6062,"526,257.60"
2021-12-10,76900,3010.23,100.2,4712.02,1180.86,451600000,6062,"526,257.60"
2021-12-13,76800,3001.66,100.2,4669.15,1184.91,375830000,6062,"526,257.60"
2021-12-14,77000,2987.95,100.2,4634.09,1185.19,581570000,6062,"526,257.60"
2021-12-15,77600,2989.39,100.2,4709.84,1184.57,432870000,6062,"526,257.60"
2021-12-16,77800,3006.41,100.2,4668.67,1186.29,402820000,6062,"526,257.60"
2021-12-17,78000,3017.73,100.2,4620.64,1187.7,451820000,6062,"526,257.60"
2021-12-20,77100,2963,100.2,4568.02,1189.53,377580000,6062,"526,257.60"
2021-12-21,78100,2975.03,100.2,4649.23,1190.67,410980000,6062,"526,257.60"
2021-12-22,79400,2984.48,100.2,4696.56,1190.21,461760000,6062,"526,257.60"
2021-12-23,79900,2998.17,100.2,4725.78,1185.55,483840000,6062,"526,257.60"
2021-12-24,80500,3012.43,100.2,4758.485,1185.99,537550000,6062,"526,257.60"
2021-12-27,80200,2999.55,100.2,4791.19,1185.61,475360000,6062,"526,257.60"
2021-12-28,80300,3020.24,100.2,4786.36,1188.09,607050000,6062,"526,257.60"
2021-12-29,78800,2993.29,100.2,4793.06,1184.7,545830000,6062,"526,257.60"
2021-12-30,78300,2977.65,100.2,4778.73,1189.36,461040000,6062,"526,257.60"
2022-01-03,78600,2988.77,100.1,4796.56,1193,435820000,1915.5,
2022-01-04,78700,2989.24,100.1,4793.54,1197.49,621550000,1915.5,
2022-01-05,77400,2953.97,100.1,4700.58,1198.2,787350000,1915.5,
2022-01-06,76900,2920.53,100.1,4696.05,1204.95,786040000,1915.5,
2022-01-07,78300,2954.89,100.1,4677.02,1197.63,546170000,1915.5,
2022-01-10,78000,2926.72,100.1,4670.29,1198.04,477400000,1915.5,
2022-01-11,78900,2927.38,100.1,4713.07,1192.31,566170000,1915.5,
2022-01-12,78900,2972.48,100.1,4726.35,1185.87,519500000,1915.5,
2022-01-13,77900,2962.09,100.1,4659.02,1186.11,604870000,1915.5,
2022-01-14,77300,2921.92,100.1,4662.85,1190.07,532670000,1915.5,
2022-01-17,77500,2890.1,100.1,4620.095,1189.99,593260000,1915.5,
2022-01-18,77000,2864.24,100.1,4577.34,1192.69,554040000,1915.5,
2022-01-19,76300,2842.28,100.1,4532.76,1188.13,463830000,1915.5,
2022-01-20,76500,2862.68,100.1,4482.73,1192.42,395670000,1915.5,
2022-01-21,75600,2834.29,100.1,4397.93,1192.51,532750000,1915.5,
2022-01-24,75100,2792,100.1,4410.13,1195.59,473990000,1915.5,
2022-01-25,74000,2720.39,100.1,4356.45,1196.35,639960000,1915.5,
2022-01-26,73300,2709.24,100.1,4349.93,1197.03,472650000,1915.5,
2022-01-27,71300,2614.49,100.1,4326.5,1203.77,487730000,1915.5,
2022-01-28,73300,2663.34,100.1,4431.85,1209.56,434190000,1915.5,
2022-02-03,73300,2707.82,99.8,4477.44,1199.47,435710000,6419.4,
2022-02-04,74000,2750.26,99.8,4500.54,1198.25,536150000,6419.4,
2022-02-07,73000,2745.06,99.8,4483.87,1196.87,417840000,6419.4,
2022-02-08,73500,2746.47,99.8,4521.54,1196.35,560530000,6419.4,
2022-02-09,74700,2768.85,99.8,4587.18,1194.05,539120000,6419.4,
2022-02-10,75400,2771.93,99.8,4504.06,1199.83,509610000,6419.4,
2022-02-11,74900,2747.71,99.8,4418.64,1199.48,480520000,6419.4,
2022-02-14,73700,2704.48,99.8,4401.67,1197.32,616340000,6419.4,
2022-02-15,73700,2676.54,99.8,4471.07,1196.76,589040000,6419.4,
2022-02-16,74800,2729.68,99.8,4475.01,1196.53,422370000,6419.4,
2022-02-17,75000,2744.09,99.8,4380.26,1198.63,611420000,6419.4,
2022-02-18,74300,2744.52,99.8,4348.87,1195.59,513520000,6419.4,
2022-02-21,74200,2743.8,99.8,4326.805,1193.68,495300000,6419.4,
2022-02-22,73400,2706.79,99.8,4304.74,1191.9,648400000,6419.4,
2022-02-23,73000,2719.53,99.8,4225.5,1192.44,537840000,6419.4,
2022-02-24,71500,2648.8,99.8,4288.7,1206.05,926400000,6419.4,
2022-02-25,71900,2676.76,99.8,4384.62,1197.57,664350000,6419.4,
2022-02-28,72100,2699.18,99.8,4373.79,1200.12,613470000,6419.4,
2022-03-02,71700,2703.52,99.8,4386.54,1203.16,527950000,6200,
2022-03-03,72900,2747.08,99.8,4363.49,1205.54,614510000,6200,
2022-03-04,71500,2713.43,99.8,4328.87,1217.45,765680000,6200,
2022-03-07,70100,2651.31,99.8,4201.09,1232.14,571560000,6200,
2022-03-08,69500,2622.4,99.8,4170.62,1233.53,540370000,6200,
2022-03-10,71200,2680.32,99.8,4259.52,1228.83,613810000,6200,
2022-03-11,70000,2661.28,99.8,4204.31,1237.08,797030000,6200,
2022-03-14,70200,2645.65,99.8,4173.11,1240.64,636320000,6200,
2022-03-15,69500,2621.53,99.8,4262.45,1240.62,604180000,6200,
2022-03-16,70400,2659.23,99.8,4357.95,1225.35,736350000,6200,
2022-03-17,71200,2694.51,99.8,4411.67,1209.89,546080000,6200,
2022-03-18,70700,2707.02,99.8,4463.09,1211.15,644020000,6200,
2022-03-21,69900,2686.05,99.8,4461.18,1217.55,502400000,6200,
2022-03-22,70300,2710,99.8,4511.61,1215.07,489440000,6200,
2022-03-23,70500,2735.05,99.8,4456.23,1218.62,883370000,6200,
2022-03-24,69800,2729.66,99.8,4520.16,1219.58,960900000,6200,
2022-03-25,69800,2729.98,99.8,4543.04,1225.08,602770000,6200,
2022-03-28,69700,2729.56,99.8,4575.52,1223.65,768040000,6200,
2022-03-29,70200,2741.07,99.8,4631.6,1207.35,732160000,6200,
2022-03-30,69900,2746.74,99.8,4602.45,1210.31,824510,6200,
2022-03-31,69600,2757.65,99.8,4530.41,1214.17,1030000000,6200,
2022-04-01,69100,2739.85,99.8,4545.86,1219.73,1310000000,6200,
2022-04-04,69300,2757.9,99.8,4582.64,1213.75,1020000000,6200,
2022-04-05,69200,2759.2,99.8,4525.12,1218.22,1610000000,6200,
2022-04-06,68500,2735.03,99.8,4481.15,1217.48,1320000000,6200,
2022-04-07,68000,2695.86,99.8,4500.21,1222.55,999280000,6200,
2022-04-08,67800,2700.39,99.8,4488.28,1229.19,948360000,6200,
2022-04-11,67900,2693.1,99.8,4412.53,1234.32,742600000,6200,
2022-04-12,67000,2666.76,99.8,4397.45,1228.08,870970000,6200,
2022-04-13,68700,2716.49,99.8,4446.59,1223.23,733240000,6200,
2022-04-14,67500,2716.71,99.8,4392.59,1230.15,665350000,6200,
2022-04-15,66600,2696.06,99.8,4392.14,1228.19,693720000,6200,
2022-04-18,66700,2693.21,99.8,4391.69,1235.22,1020000000,6200,
2022-04-19,67300,2718.89,99.8,4462.21,1239.53,1260000000,6200,
2022-04-20,67400,2718.69,99.8,4459.45,1233.66,1740000000,6200,
2022-04-21,67700,2728.21,99.8,4393.66,1242.81,1000000000,6200,
2022-04-22,67000,2704.71,99.9,4271.78,1244.11,1240000000,6200,
2022-04-25,66400,2657.13,99.9,4237.89,1250.52,988350,6200,
